trip_distance,cantidad_viajes,time,day_of_week,hour
8673.86,5176,2023-02-24 14:00:00,4,14
9823.99,5937,2023-02-24 15:00:00,4,15
9753.39,5751,2023-02-24 16:00:00,4,16
10689.98,6336,2023-02-24 17:00:00,4,17
11787.07,6936,2023-02-24 18:00:00,4,18
12628.07,7471,2023-02-24 19:00:00,4,19
10616.3,6280,2023-02-24 20:00:00,4,20
9885.21,5581,2023-02-24 21:00:00,4,21
11055.85,5901,2023-02-24 22:00:00,4,22
11062.76,5698,2023-02-24 23:00:00,4,23
10207.4,4992,2023-02-25 00:00:00,5,0
8789.01,4225,2023-02-25 01:00:00,5,1
7357.95,3551,2023-02-25 02:00:00,5,2
4326.27,2202,2023-02-25 03:00:00,5,3
2894.9,1361,2023-02-25 04:00:00,5,4
872.78,425,2023-02-25 05:00:00,5,5
623.9,353,2023-02-25 06:00:00,5,6
1264.2,672,2023-02-25 07:00:00,5,7
2214.97,1194,2023-02-25 08:00:00,5,8
3945.41,2181,2023-02-25 09:00:00,5,9
6275.69,3504,2023-02-25 10:00:00,5,10
7708.82,4349,2023-02-25 11:00:00,5,11
8501.51,4915,2023-02-25 12:00:00,5,12
9899.79,5525,2023-02-25 13:00:00,5,13
9956.64,5597,2023-02-25 14:00:00,5,14
9503.24,5423,2023-02-25 15:00:00,5,15
10114.07,5693,2023-02-25 16:00:00,5,16
10943.75,6127,2023-02-25 17:00:00,5,17
10965.71,6095,2023-02-25 18:00:00,5,18
11685.27,6507,2023-02-25 19:00:00,5,19
9747.96,5397,2023-02-25 20:00:00,5,20
8987.69,4849,2023-02-25 21:00:00,5,21
10286.25,5273,2023-02-25 22:00:00,5,22
11531.26,5663,2023-02-25 23:00:00,5,23
11151.1,5043,2023-02-26 00:00:00,6,0
9942.49,4475,2023-02-26 01:00:00,6,1
8030.83,3657,2023-02-26 02:00:00,6,2
5497.97,2462,2023-02-26 03:00:00,6,3
3401.11,1565,2023-02-26 04:00:00,6,4
973.58,445,2023-02-26 05:00:00,6,5
589.65,281,2023-02-26 06:00:00,6,6
1256.41,628,2023-02-26 07:00:00,6,7
1774.77,924,2023-02-26 08:00:00,6,8
3027.11,1673,2023-02-26 09:00:00,6,9
5216.66,2810,2023-02-26 10:00:00,6,10
7223.32,3977,2023-02-26 11:00:00,6,11
8652.77,4689,2023-02-26 12:00:00,6,12
9080.15,4921,2023-02-26 13:00:00,6,13
8793.3,4727,2023-02-26 14:00:00,6,14
8130.79,4392,2023-02-26 15:00:00,6,15
8522.2,4402,2023-02-26 16:00:00,6,16
8461.45,4459,2023-02-26 17:00:00,6,17
8548.4,4518,2023-02-26 18:00:00,6,18
7676.11,3941,2023-02-26 19:00:00,6,19
6903.99,3453,2023-02-26 20:00:00,6,20
5987.86,2914,2023-02-26 21:00:00,6,21
5008.87,2330,2023-02-26 22:00:00,6,22
3171.44,1491,2023-02-26 23:00:00,6,23
1595.24,804,2023-02-27 00:00:00,0,0
898.96,427,2023-02-27 01:00:00,0,1
486.43,236,2023-02-27 02:00:00,0,2
322.07,166,2023-02-27 03:00:00,0,3
276.59,155,2023-02-27 04:00:00,0,4
321.49,175,2023-02-27 05:00:00,0,5
1166.61,647,2023-02-27 06:00:00,0,6
3588.63,1972,2023-02-27 07:00:00,0,7
6107.92,3593,2023-02-27 08:00:00,0,8
6696.91,3967,2023-02-27 09:00:00,0,9
6309.98,3770,2023-02-27 10:00:00,0,10
6386.73,3772,2023-02-27 11:00:00,0,11
7677.96,4600,2023-02-27 12:00:00,0,12
6741.14,4160,2023-02-27 13:00:00,0,13
7391.61,4446,2023-02-27 14:00:00,0,14
7951.26,4880,2023-02-27 15:00:00,0,15
8181.09,4984,2023-02-27 16:00:00,0,16
8848.28,5393,2023-02-27 17:00:00,0,17
9904.18,5877,2023-02-27 18:00:00,0,18
9700.1,5718,2023-02-27 19:00:00,0,19
8338.02,4749,2023-02-27 20:00:00,0,20
7489.78,4142,2023-02-27 21:00:00,0,21
6657.9,3461,2023-02-27 22:00:00,0,22
3842.25,1956,2023-02-27 23:00:00,0,23
1754.16,936,2023-02-28 00:00:00,1,0
776.89,419,2023-02-28 01:00:00,1,1
354.81,179,2023-02-28 02:00:00,1,2
204.54,110,2023-02-28 03:00:00,1,3
163.82,91,2023-02-28 04:00:00,1,4
311.48,167,2023-02-28 05:00:00,1,5
1126.81,695,2023-02-28 06:00:00,1,6
3736.11,2186,2023-02-28 07:00:00,1,7
6927.69,4173,2023-02-28 08:00:00,1,8
7575.03,4651,2023-02-28 09:00:00,1,9
6841.77,4357,2023-02-28 10:00:00,1,10
6697.13,4241,2023-02-28 11:00:00,1,11
7270.95,4655,2023-02-28 12:00:00,1,12
7186.86,4536,2023-02-28 13:00:00,1,13
7840.43,4890,2023-02-28 14:00:00,1,14
8579.87,5374,2023-02-28 15:00:00,1,15
8280.27,5101,2023-02-28 16:00:00,1,16
9049.29,5489,2023-02-28 17:00:00,1,17
10631.91,6342,2023-02-28 18:00:00,1,18
10402.11,6057,2023-02-28 19:00:00,1,19
9234.98,4937,2023-02-28 20:00:00,1,20
9194.51,4867,2023-02-28 21:00:00,1,21
9036.61,4527,2023-02-28 22:00:00,1,22
6276.57,3062,2023-02-28 23:00:00,1,23
3267.97,1583,2023-03-01 00:00:00,2,0
1439.31,722,2023-03-01 01:00:00,2,1
800.36,386,2023-03-01 02:00:00,2,2
338.6,184,2023-03-01 03:00:00,2,3
353.65,183,2023-03-01 04:00:00,2,4
337.8,180,2023-03-01 05:00:00,2,5
1280.44,726,2023-03-01 06:00:00,2,6
4182.41,2338,2023-03-01 07:00:00,2,7
7634.57,4405,2023-03-01 08:00:00,2,8
8503.89,5054,2023-03-01 09:00:00,2,9
7788.01,4692,2023-03-01 10:00:00,2,10
7818.61,4717,2023-03-01 11:00:00,2,11
8349.05,5100,2023-03-01 12:00:00,2,12
8154.37,5060,2023-03-01 13:00:00,2,13
8644.93,5305,2023-03-01 14:00:00,2,14
9908.06,5935,2023-03-01 15:00:00,2,15
9506.4,5823,2023-03-01 16:00:00,2,16
10452.8,6231,2023-03-01 17:00:00,2,17
12505.11,7371,2023-03-01 18:00:00,2,18
12333.39,7127,2023-03-01 19:00:00,2,19
11093.67,6097,2023-03-01 20:00:00,2,20
11646.2,6048,2023-03-01 21:00:00,2,21
11047.21,5521,2023-03-01 22:00:00,2,22
8007.55,3871,2023-03-01 23:00:00,2,23
4409.24,2083,2023-03-02 00:00:00,3,0
2100.77,1003,2023-03-02 01:00:00,3,1
1119.66,535,2023-03-02 02:00:00,3,2
583.0,294,2023-03-02 03:00:00,3,3
453.19,208,2023-03-02 04:00:00,3,4
345.01,188,2023-03-02 05:00:00,3,5
1241.66,731,2023-03-02 06:00:00,3,6
4208.45,2300,2023-03-02 07:00:00,3,7
7572.54,4406,2023-03-02 08:00:00,3,8
8225.85,4920,2023-03-02 09:00:00,3,9
7582.03,4583,2023-03-02 10:00:00,3,10
7867.52,4761,2023-03-02 11:00:00,3,11
8350.71,5065,2023-03-02 12:00:00,3,12
8295.43,5024,2023-03-02 13:00:00,3,13
8809.27,5311,2023-03-02 14:00:00,3,14
9532.04,5778,2023-03-02 15:00:00,3,15
9352.43,5724,2023-03-02 16:00:00,3,16
10720.63,6345,2023-03-02 17:00:00,3,17
12849.28,7508,2023-03-02 18:00:00,3,18
12733.53,7245,2023-03-02 19:00:00,3,19
10990.98,6052,2023-03-02 20:00:00,3,20
11560.37,5919,2023-03-02 21:00:00,3,21
12760.35,6325,2023-03-02 22:00:00,3,22
10410.06,5054,2023-03-02 23:00:00,3,23
6479.93,3132,2023-03-03 00:00:00,4,0
3657.82,1808,2023-03-03 01:00:00,4,1
2197.61,1087,2023-03-03 02:00:00,4,2
1095.46,546,2023-03-03 03:00:00,4,3
707.09,357,2023-03-03 04:00:00,4,4
474.16,250,2023-03-03 05:00:00,4,5
1141.74,640,2023-03-03 06:00:00,4,6
3180.36,1790,2023-03-03 07:00:00,4,7
5842.9,3403,2023-03-03 08:00:00,4,8
6573.77,3960,2023-03-03 09:00:00,4,9
6851.87,4060,2023-03-03 10:00:00,4,10
6852.76,4152,2023-03-03 11:00:00,4,11
8049.32,4790,2023-03-03 12:00:00,4,12
7953.28,4784,2023-03-03 13:00:00,4,13
8706.39,5343,2023-03-03 14:00:00,4,14
9975.12,5947,2023-03-03 15:00:00,4,15
9609.31,5740,2023-03-03 16:00:00,4,16
10554.55,6235,2023-03-03 17:00:00,4,17
11734.71,6833,2023-03-03 18:00:00,4,18
11794.04,6895,2023-03-03 19:00:00,4,19
10731.75,6292,2023-03-03 20:00:00,4,20
10636.98,6210,2023-03-03 21:00:00,4,21
10475.48,5808,2023-03-03 22:00:00,4,22
10900.59,5796,2023-03-03 23:00:00,4,23
9751.26,4853,2023-03-04 00:00:00,5,0
7365.63,3750,2023-03-04 01:00:00,5,1
5218.49,2643,2023-03-04 02:00:00,5,2
3287.68,1639,2023-03-04 03:00:00,5,3
1934.92,932,2023-03-04 04:00:00,5,4
557.51,275,2023-03-04 05:00:00,5,5
568.55,301,2023-03-04 06:00:00,5,6
1497.35,829,2023-03-04 07:00:00,5,7
2387.8,1328,2023-03-04 08:00:00,5,8
4069.12,2273,2023-03-04 09:00:00,5,9
5941.46,3362,2023-03-04 10:00:00,5,10
7313.09,4229,2023-03-04 11:00:00,5,11
9099.37,5177,2023-03-04 12:00:00,5,12
10127.05,5613,2023-03-04 13:00:00,5,13
9867.46,5588,2023-03-04 14:00:00,5,14
9973.47,5516,2023-03-04 15:00:00,5,15
10710.87,5880,2023-03-04 16:00:00,5,16
11073.74,6175,2023-03-04 17:00:00,5,17
11474.93,6417,2023-03-04 18:00:00,5,18
12104.03,6675,2023-03-04 19:00:00,5,19
10136.28,5735,2023-03-04 20:00:00,5,20
10218.72,5513,2023-03-04 21:00:00,5,21
11020.95,5664,2023-03-04 22:00:00,5,22
12247.59,5897,2023-03-04 23:00:00,5,23
11692.17,5349,2023-03-05 00:00:00,6,0
11028.24,4888,2023-03-05 01:00:00,6,1
8567.8,3816,2023-03-05 02:00:00,6,2
5711.62,2552,2023-03-05 03:00:00,6,3
3289.1,1472,2023-03-05 04:00:00,6,4
905.23,435,2023-03-05 05:00:00,6,5
659.53,312,2023-03-05 06:00:00,6,6
1178.96,612,2023-03-05 07:00:00,6,7
1956.75,1018,2023-03-05 08:00:00,6,8
3336.15,1771,2023-03-05 09:00:00,6,9
5525.96,3025,2023-03-05 10:00:00,6,10
7173.07,3907,2023-03-05 11:00:00,6,11
8269.95,4610,2023-03-05 12:00:00,6,12
9413.58,5151,2023-03-05 13:00:00,6,13
9452.92,5185,2023-03-05 14:00:00,6,14
9242.02,5067,2023-03-05 15:00:00,6,15
9366.41,5007,2023-03-05 16:00:00,6,16
9356.13,4985,2023-03-05 17:00:00,6,17
9289.1,4973,2023-03-05 18:00:00,6,18
7975.32,4296,2023-03-05 19:00:00,6,19
7042.91,3574,2023-03-05 20:00:00,6,20
6182.7,3100,2023-03-05 21:00:00,6,21
5329.12,2526,2023-03-05 22:00:00,6,22
3948.15,1809,2023-03-05 23:00:00,6,23
2049.52,978,2023-03-06 00:00:00,0,0
965.25,490,2023-03-06 01:00:00,0,1
590.0,282,2023-03-06 02:00:00,0,2
413.45,192,2023-03-06 03:00:00,0,3
243.98,132,2023-03-06 04:00:00,0,4
335.46999999999997,173,2023-03-06 05:00:00,0,5
1161.95,657,2023-03-06 06:00:00,0,6
3407.0,1907,2023-03-06 07:00:00,0,7
6193.82,3577,2023-03-06 08:00:00,0,8
6480.57,3891,2023-03-06 09:00:00,0,9
6433.53,3860,2023-03-06 10:00:00,0,10
6347.26,3837,2023-03-06 11:00:00,0,11
6968.9,4231,2023-03-06 12:00:00,0,12
7227.02,4460,2023-03-06 13:00:00,0,13
7405.44,4601,2023-03-06 14:00:00,0,14
8240.6,4989,2023-03-06 15:00:00,0,15
8080.69,4920,2023-03-06 16:00:00,0,16
8751.7,5200,2023-03-06 17:00:00,0,17
10387.85,6234,2023-03-06 18:00:00,0,18
9383.8,5500,2023-03-06 19:00:00,0,19
8120.94,4568,2023-03-06 20:00:00,0,20
7736.69,4149,2023-03-06 21:00:00,0,21
6837.96,3490,2023-03-06 22:00:00,0,22
4100.16,2044,2023-03-06 23:00:00,0,23
2264.45,1149,2023-03-07 00:00:00,1,0
1002.79,527,2023-03-07 01:00:00,1,1
515.36,273,2023-03-07 02:00:00,1,2
332.26,158,2023-03-07 03:00:00,1,3
223.82,106,2023-03-07 04:00:00,1,4
236.35,141,2023-03-07 05:00:00,1,5
1221.75,721,2023-03-07 06:00:00,1,6
3985.09,2282,2023-03-07 07:00:00,1,7
6563.39,3888,2023-03-07 08:00:00,1,8
7912.75,4755,2023-03-07 09:00:00,1,9
7989.54,4843,2023-03-07 10:00:00,1,10
7357.29,4633,2023-03-07 11:00:00,1,11
7931.8,5018,2023-03-07 12:00:00,1,12
7693.1,4880,2023-03-07 13:00:00,1,13
8301.29,5194,2023-03-07 14:00:00,1,14
9311.41,5881,2023-03-07 15:00:00,1,15
9390.45,5886,2023-03-07 16:00:00,1,16
10921.49,6729,2023-03-07 17:00:00,1,17
13271.31,8035,2023-03-07 18:00:00,1,18
12823.31,7603,2023-03-07 19:00:00,1,19
10742.96,6097,2023-03-07 20:00:00,1,20
11337.11,6022,2023-03-07 21:00:00,1,21
10875.34,5482,2023-03-07 22:00:00,1,22
7057.31,3573,2023-03-07 23:00:00,1,23
3494.48,1750,2023-03-08 00:00:00,2,0
1601.31,814,2023-03-08 01:00:00,2,1
642.6,360,2023-03-08 02:00:00,2,2
417.33,205,2023-03-08 03:00:00,2,3
274.23,150,2023-03-08 04:00:00,2,4
315.68,188,2023-03-08 05:00:00,2,5
1209.71,714,2023-03-08 06:00:00,2,6
4087.1,2305,2023-03-08 07:00:00,2,7
7445.24,4417,2023-03-08 08:00:00,2,8
8427.03,5089,2023-03-08 09:00:00,2,9
7962.26,4860,2023-03-08 10:00:00,2,10
7853.61,4896,2023-03-08 11:00:00,2,11
8418.84,5286,2023-03-08 12:00:00,2,12
8383.71,5254,2023-03-08 13:00:00,2,13
8695.4,5397,2023-03-08 14:00:00,2,14
9737.76,6072,2023-03-08 15:00:00,2,15
9508.98,5732,2023-03-08 16:00:00,2,16
10570.31,6426,2023-03-08 17:00:00,2,17
12753.95,7536,2023-03-08 18:00:00,2,18
12734.73,7428,2023-03-08 19:00:00,2,19
11132.08,6197,2023-03-08 20:00:00,2,20
12033.4,6171,2023-03-08 21:00:00,2,21
11518.06,5668,2023-03-08 22:00:00,2,22
8677.57,4214,2023-03-08 23:00:00,2,23
4209.64,2070,2023-03-09 00:00:00,3,0
2244.55,1114,2023-03-09 01:00:00,3,1
1044.81,563,2023-03-09 02:00:00,3,2
627.83,316,2023-03-09 03:00:00,3,3
429.71,224,2023-03-09 04:00:00,3,4
368.18,195,2023-03-09 05:00:00,3,5
1193.01,691,2023-03-09 06:00:00,3,6
4051.96,2210,2023-03-09 07:00:00,3,7
7513.57,4407,2023-03-09 08:00:00,3,8
8271.21,4925,2023-03-09 09:00:00,3,9
7674.09,4702,2023-03-09 10:00:00,3,10
8025.68,4881,2023-03-09 11:00:00,3,11
8715.82,5297,2023-03-09 12:00:00,3,12
8695.53,5377,2023-03-09 13:00:00,3,13
8810.3,5350,2023-03-09 14:00:00,3,14
10005.41,6053,2023-03-09 15:00:00,3,15
9863.75,6010,2023-03-09 16:00:00,3,16
10799.8,6477,2023-03-09 17:00:00,3,17
12933.91,7572,2023-03-09 18:00:00,3,18
13450.91,7761,2023-03-09 19:00:00,3,19
11775.99,6479,2023-03-09 20:00:00,3,20
11520.55,6032,2023-03-09 21:00:00,3,21
12301.4,6121,2023-03-09 22:00:00,3,22
10044.43,4819,2023-03-09 23:00:00,3,23
6940.98,3355,2023-03-10 00:00:00,4,0
3901.29,1940,2023-03-10 01:00:00,4,1
2061.55,1030,2023-03-10 02:00:00,4,2
1104.26,563,2023-03-10 03:00:00,4,3
771.18,374,2023-03-10 04:00:00,4,4
467.54,239,2023-03-10 05:00:00,4,5
1141.22,657,2023-03-10 06:00:00,4,6
3324.11,1804,2023-03-10 07:00:00,4,7
6066.62,3541,2023-03-10 08:00:00,4,8
6639.68,3994,2023-03-10 09:00:00,4,9
7066.21,4164,2023-03-10 10:00:00,4,10
7297.83,4452,2023-03-10 11:00:00,4,11
8104.54,4909,2023-03-10 12:00:00,4,12
8386.52,5031,2023-03-10 13:00:00,4,13
8965.36,5373,2023-03-10 14:00:00,4,14
10068.95,5971,2023-03-10 15:00:00,4,15
10157.7,6025,2023-03-10 16:00:00,4,16
11432.5,6690,2023-03-10 17:00:00,4,17
12884.6,7668,2023-03-10 18:00:00,4,18
13271.37,7880,2023-03-10 19:00:00,4,19
12261.57,7393,2023-03-10 20:00:00,4,20
9789.14,5704,2023-03-10 21:00:00,4,21
10082.82,5581,2023-03-10 22:00:00,4,22
10356.79,5408,2023-03-10 23:00:00,4,23
8950.49,4394,2023-03-11 00:00:00,5,0
7615.0,3663,2023-03-11 01:00:00,5,1
6060.71,2949,2023-03-11 02:00:00,5,2
3939.84,1896,2023-03-11 03:00:00,5,3
2425.47,1136,2023-03-11 04:00:00,5,4
626.1,336,2023-03-11 05:00:00,5,5
548.74,283,2023-03-11 06:00:00,5,6
1407.63,779,2023-03-11 07:00:00,5,7
2326.31,1339,2023-03-11 08:00:00,5,8
3991.2,2348,2023-03-11 09:00:00,5,9
5838.89,3366,2023-03-11 10:00:00,5,10
7294.61,4194,2023-03-11 11:00:00,5,11
8796.95,4948,2023-03-11 12:00:00,5,12
9435.32,5372,2023-03-11 13:00:00,5,13
9074.21,5150,2023-03-11 14:00:00,5,14
9737.86,5390,2023-03-11 15:00:00,5,15
10343.99,5724,2023-03-11 16:00:00,5,16
10789.77,5998,2023-03-11 17:00:00,5,17
11196.68,6287,2023-03-11 18:00:00,5,18
11747.39,6669,2023-03-11 19:00:00,5,19
10053.67,5609,2023-03-11 20:00:00,5,20
9550.89,5064,2023-03-11 21:00:00,5,21
10149.51,5210,2023-03-11 22:00:00,5,22
11771.74,5796,2023-03-11 23:00:00,5,23
11571.91,5454,2023-03-12 00:00:00,6,0
10822.69,4974,2023-03-12 01:00:00,6,1
4683.89,2100,2023-03-12 02:00:00,6,2
4725.94,2031,2023-03-12 03:00:00,6,3
6665.84,2867,2023-03-12 04:00:00,6,4
2536.07,1127,2023-03-12 05:00:00,6,5
815.82,396,2023-03-12 06:00:00,6,6
1088.88,547,2023-03-12 07:00:00,6,7
1698.1,869,2023-03-12 08:00:00,6,8
3021.88,1643,2023-03-12 09:00:00,6,9
5160.09,2838,2023-03-12 10:00:00,6,10
6805.21,3781,2023-03-12 11:00:00,6,11
8241.56,4473,2023-03-12 12:00:00,6,12
9056.08,4944,2023-03-12 13:00:00,6,13
9234.63,4980,2023-03-12 14:00:00,6,14
8270.95,4577,2023-03-12 15:00:00,6,15
8762.73,4690,2023-03-12 16:00:00,6,16
8978.47,4767,2023-03-12 17:00:00,6,17
9404.79,4961,2023-03-12 18:00:00,6,18
8297.54,4413,2023-03-12 19:00:00,6,19
6886.17,3669,2023-03-12 20:00:00,6,20
5725.03,2935,2023-03-12 21:00:00,6,21
5239.22,2562,2023-03-12 22:00:00,6,22
3523.89,1660,2023-03-12 23:00:00,6,23
2832.99,1384,2023-03-13 00:00:00,0,0
1086.25,514,2023-03-13 01:00:00,0,1
661.53,327,2023-03-13 02:00:00,0,2
387.91,208,2023-03-13 03:00:00,0,3
296.51,163,2023-03-13 04:00:00,0,4
306.14,163,2023-03-13 05:00:00,0,5
1178.94,710,2023-03-13 06:00:00,0,6
3794.83,2072,2023-03-13 07:00:00,0,7
6684.85,3862,2023-03-13 08:00:00,0,8
7393.75,4528,2023-03-13 09:00:00,0,9
7007.32,4260,2023-03-13 10:00:00,0,10
6759.93,4086,2023-03-13 11:00:00,0,11
7434.62,4553,2023-03-13 12:00:00,0,12
6958.79,4284,2023-03-13 13:00:00,0,13
7868.64,4862,2023-03-13 14:00:00,0,14
9428.69,6017,2023-03-13 15:00:00,0,15
8655.95,5343,2023-03-13 16:00:00,0,16
9491.05,5973,2023-03-13 17:00:00,0,17
10967.56,6683,2023-03-13 18:00:00,0,18
9490.88,5713,2023-03-13 19:00:00,0,19
8709.03,5065,2023-03-13 20:00:00,0,20
7739.1,4333,2023-03-13 21:00:00,0,21
6377.76,3420,2023-03-13 22:00:00,0,22
4100.79,2118,2023-03-13 23:00:00,0,23
2094.53,1047,2023-03-14 00:00:00,1,0
851.07,451,2023-03-14 01:00:00,1,1
437.24,235,2023-03-14 02:00:00,1,2
252.19,126,2023-03-14 03:00:00,1,3
203.09,111,2023-03-14 04:00:00,1,4
358.56,207,2023-03-14 05:00:00,1,5
1332.72,767,2023-03-14 06:00:00,1,6
3865.05,2159,2023-03-14 07:00:00,1,7
7171.94,4309,2023-03-14 08:00:00,1,8
8003.06,4944,2023-03-14 09:00:00,1,9
7110.94,4388,2023-03-14 10:00:00,1,10
7182.22,4515,2023-03-14 11:00:00,1,11
7630.78,4874,2023-03-14 12:00:00,1,12
7671.31,4925,2023-03-14 13:00:00,1,13
8442.26,5219,2023-03-14 14:00:00,1,14
9396.9,5942,2023-03-14 15:00:00,1,15
9202.07,5865,2023-03-14 16:00:00,1,16
9786.33,6001,2023-03-14 17:00:00,1,17
11535.31,7100,2023-03-14 18:00:00,1,18
10507.17,6309,2023-03-14 19:00:00,1,19
9531.99,5389,2023-03-14 20:00:00,1,20
9435.55,5103,2023-03-14 21:00:00,1,21
9471.89,4899,2023-03-14 22:00:00,1,22
6316.16,3249,2023-03-14 23:00:00,1,23
3266.16,1612,2023-03-15 00:00:00,2,0
1490.59,736,2023-03-15 01:00:00,2,1
677.43,362,2023-03-15 02:00:00,2,2
394.68,210,2023-03-15 03:00:00,2,3
270.26,140,2023-03-15 04:00:00,2,4
306.01,186,2023-03-15 05:00:00,2,5
1278.67,716,2023-03-15 06:00:00,2,6
4240.31,2332,2023-03-15 07:00:00,2,7
7882.51,4618,2023-03-15 08:00:00,2,8
8832.82,5219,2023-03-15 09:00:00,2,9
7979.22,4814,2023-03-15 10:00:00,2,10
7757.24,4784,2023-03-15 11:00:00,2,11
8694.18,5341,2023-03-15 12:00:00,2,12
8220.97,5239,2023-03-15 13:00:00,2,13
8641.8,5333,2023-03-15 14:00:00,2,14
9475.63,5781,2023-03-15 15:00:00,2,15
9351.58,5712,2023-03-15 16:00:00,2,16
10608.01,6399,2023-03-15 17:00:00,2,17
12252.2,7326,2023-03-15 18:00:00,2,18
12632.69,7477,2023-03-15 19:00:00,2,19
11636.01,6565,2023-03-15 20:00:00,2,20
11591.1,6028,2023-03-15 21:00:00,2,21
11513.62,5760,2023-03-15 22:00:00,2,22
9556.17,4700,2023-03-15 23:00:00,2,23
5122.63,2520,2023-03-16 00:00:00,3,0
2331.7,1167,2023-03-16 01:00:00,3,1
1196.58,583,2023-03-16 02:00:00,3,2
655.17,334,2023-03-16 03:00:00,3,3
507.2,274,2023-03-16 04:00:00,3,4
388.23,217,2023-03-16 05:00:00,3,5
1302.43,743,2023-03-16 06:00:00,3,6
4095.94,2222,2023-03-16 07:00:00,3,7
7759.02,4437,2023-03-16 08:00:00,3,8
8719.11,5146,2023-03-16 09:00:00,3,9
8246.09,4894,2023-03-16 10:00:00,3,10
8153.77,4911,2023-03-16 11:00:00,3,11
8908.8,5398,2023-03-16 12:00:00,3,12
8727.58,5246,2023-03-16 13:00:00,3,13
9205.76,5518,2023-03-16 14:00:00,3,14
9579.3,5789,2023-03-16 15:00:00,3,15
9842.3,5970,2023-03-16 16:00:00,3,16
11017.73,6440,2023-03-16 17:00:00,3,17
13073.93,7646,2023-03-16 18:00:00,3,18
12693.65,7344,2023-03-16 19:00:00,3,19
11458.57,6339,2023-03-16 20:00:00,3,20
11866.55,6054,2023-03-16 21:00:00,3,21
12700.91,6239,2023-03-16 22:00:00,3,22
10327.18,5081,2023-03-16 23:00:00,3,23
6787.92,3311,2023-03-17 00:00:00,4,0
4213.11,2053,2023-03-17 01:00:00,4,1
2420.92,1187,2023-03-17 02:00:00,4,2
1343.44,643,2023-03-17 03:00:00,4,3
809.02,371,2023-03-17 04:00:00,4,4
544.77,283,2023-03-17 05:00:00,4,5
1143.68,642,2023-03-17 06:00:00,4,6
3233.14,1809,2023-03-17 07:00:00,4,7
5909.69,3539,2023-03-17 08:00:00,4,8
6765.46,4059,2023-03-17 09:00:00,4,9
6372.46,3854,2023-03-17 10:00:00,4,10
6193.29,3717,2023-03-17 11:00:00,4,11
6576.95,3908,2023-03-17 12:00:00,4,12
6546.2,3983,2023-03-17 13:00:00,4,13
7478.7,4466,2023-03-17 14:00:00,4,14
8180.04,4998,2023-03-17 15:00:00,4,15
8174.48,4794,2023-03-17 16:00:00,4,16
9299.47,5434,2023-03-17 17:00:00,4,17
11681.41,6692,2023-03-17 18:00:00,4,18
12288.76,7099,2023-03-17 19:00:00,4,19
11207.73,6221,2023-03-17 20:00:00,4,20
9618.98,5134,2023-03-17 21:00:00,4,21
11401.09,5838,2023-03-17 22:00:00,4,22
11661.47,5844,2023-03-17 23:00:00,4,23
11718.6,5480,2023-03-18 00:00:00,5,0
10670.02,4957,2023-03-18 01:00:00,5,1
8614.55,3990,2023-03-18 02:00:00,5,2
5514.47,2527,2023-03-18 03:00:00,5,3
3411.83,1570,2023-03-18 04:00:00,5,4
1079.35,499,2023-03-18 05:00:00,5,5
715.88,358,2023-03-18 06:00:00,5,6
1224.25,665,2023-03-18 07:00:00,5,7
2287.04,1282,2023-03-18 08:00:00,5,8
4174.87,2315,2023-03-18 09:00:00,5,9
6099.04,3437,2023-03-18 10:00:00,5,10
8164.75,4524,2023-03-18 11:00:00,5,11
9392.07,5185,2023-03-18 12:00:00,5,12
9921.09,5479,2023-03-18 13:00:00,5,13
9610.52,5351,2023-03-18 14:00:00,5,14
9979.43,5501,2023-03-18 15:00:00,5,15
10697.01,5800,2023-03-18 16:00:00,5,16
11069.38,6042,2023-03-18 17:00:00,5,17
11950.24,6601,2023-03-18 18:00:00,5,18
12816.88,7102,2023-03-18 19:00:00,5,19
11787.08,6507,2023-03-18 20:00:00,5,20
10300.47,5511,2023-03-18 21:00:00,5,21
11096.8,5709,2023-03-18 22:00:00,5,22
12464.9,6127,2023-03-18 23:00:00,5,23
11706.41,5304,2023-03-19 00:00:00,6,0
